id,PlayerName,DraftAge,country_group,Height,Weight,Position,CSS_rank,rs_GP,rs_G,rs_A,rs_P,rs_PIM,rs_PlusMinus,po_GP,po_G,po_A,po_P,po_PIM,po_PlusMinus,sum_7yr_GP,GP_greater_than_0,sum_wk_xk,class_0_prob,LeafNode
13658,Tomas Micka,19,EURO,76,207,L,0,50,12,16,28,79,5,0,0,0,0,0,0,0,no,1.9740880000000007,0.12195047274674077,6
45900,Josef Vavra,18,EURO,72,183,L,0,35,3,12,15,39,1,0,0,0,0,0,0,0,no,2.3535260000000005,0.086785914953023804,6
3245,Tuukka Pulliainen,18,EURO,72,194,C,0,52,13,16,29,16,5,0,0,0,0,0,0,0,no,1.970370000000001,0.12234915073180831,6
58469,Marcus Smith,19,CAN,73,190,D,0,65,6,25,31,63,20,4,1,0,1,8,0,0,no,0.4823119999999999,0.38170632892505957,6
14828,Sergei Mozyakin,21,EURO,71,185,L,0,54,34,30,64,10,56,14,10,13,23,4,12,0,no,1.218883000000001,0.22813308155974907,6
39663,Chris Petrow,18,CAN,75,198,D,64,60,8,28,36,81,1,5,0,2,2,0,-2,0,no,0.5712090000000005,0.3609579012381649,6
204,Mika Hannula,23,EURO,71,190,R,0,47,10,9,19,26,4,5,2,1,3,0,0,0,no,2.673576,0.064550699220298852,6
28602,Martin Cizek,18,EURO,74,203,D,25,50,2,6,8,34,7,0,0,0,0,0,0,0,no,1.7480620000000002,0.1482918032349681,6
9576,Konstantin Korneyev,18,EURO,71,194,D,34,38,11,26,37,44,12,2,0,0,0,2,0,0,no,1.763162000000001,0.146394763766199,6
12648,Thomas Nussli,20,EURO,75,209,L,88,42,8,6,14,107,3,0,0,0,0,0,0,0,no,2.418057000000001,0.0818060831297866,6
16863,Matt Gens,19,USA,72,181,D,0,40,6,17,23,28,22,0,0,0,0,0,0,0,no,1.0810970000000004,0.25329847573737863,6
9475,Dany Roussin,20,CAN,74,201,L,0,69,54,62,116,66,61,13,11,9,20,8,10,0,no,-0.5686819999999994,0.63845899794029459,6
18009,William Colbert,20,CAN,74,205,D,0,68,6,26,32,65,22,21,3,8,11,8,-1,0,no,0.22171499999999927,0.44479720110017745,6
9483,Andy Rogers,18,CAN,77,207,D,24,71,2,5,7,115,10,7,0,0,0,11,-2,0,no,0.43980999999999965,0.39178624338123247,6
11474,Logan Stephenson,18,CAN,75,205,D,35,69,3,8,11,112,2,11,1,1,2,10,-2,0,no,0.5454060000000005,0.36693090742297935,6
18015,Jordan Smith,19,CAN,74,220,D,51,68,6,20,26,140,12,0,0,0,0,0,0,0,no,0.5479480000000003,0.3663406195811682,6
11524,Mark Tobin,19,CAN,75,214,C,85,69,22,16,38,112,6,9,4,1,5,12,-2,0,no,0.5577120000000008,0.36407702387047447,6
9235,Zdenek Bahensky,18,EURO,74,190,R,24,75,19,24,43,224,14,2,1,1,2,14,2,0,no,1.708061,0.15341538213955611,6
9411,Kyle Klubertanz,19,USA,72,181,D,98,57,6,21,27,124,10,0,0,0,0,0,0,0,no,1.2577690000000001,0.22135818551210604,6
12114,Vaclav Meidl,18,EURO,76,225,C,28,67,14,28,42,108,1,9,0,3,3,4,-2,0,no,1.490234,0.18388660789819464,6
9487,John Lammers,18,CAN,70,183,L,48,69,24,24,48,31,6,0,0,0,0,0,0,0,no,0.6365450000000002,0.34602796389411733,6
11528,Clayton Barthel,18,CAN,75,205,D,53,72,3,14,17,125,13,0,0,0,0,0,0,0,no,0.5843870000000002,0.35792377096350053,6
18032,Roman Tomanek,18,EURO,73,198,R,30,45,32,20,52,67,32,0,0,0,0,0,0,0,no,1.6631420000000003,0.15934067158459914,6
15024,Chad Painchaud,18,CAN,73,185,R,42,68,17,25,42,25,23,24,4,6,10,23,5,0,no,0.22011700000000053,0.44519186616749301,6
18030,Nick Fugere,19,CAN,74,229,L,118,54,10,13,23,121,5,15,3,4,7,11,4,0,no,0.7272580000000005,0.32579672861527442,6
10637,Ashton Rome,21,CAN,73,203,R,224,65,30,34,64,130,5,0,0,0,0,0,0,0,no,1.08408,0.25273469132869253,6
9233,Michal Birner,18,EURO,72,201,L,68,79,33,45,78,128,11,2,0,1,1,4,-1,0,no,1.216346,0.22858012587487928,6
9242,Julien Sprunger,18,EURO,76,198,R,27,60,16,13,29,38,7,4,0,0,0,4,0,0,no,1.747942,0.14830696003596186,6
4131,Aki Seitsonen,18,EURO,74,192,C,30,71,16,24,40,18,9,5,0,0,0,0,-1,0,no,1.7631020000000006,0.14640226172549034,6
53546,Mitch Maunu,18,CAN,73,225,D,71,68,11,15,26,91,2,4,1,0,1,0,-8,0,no,0.1985120000000012,0.45053433459266679,6
11671,Kris Hogg,18,CAN,71,179,L,114,72,24,14,38,79,23,5,0,1,1,6,0,0,no,0.6801280000000008,0.33623273492063488,6
9234,Karel Hromas,18,EURO,73,220,L,45,80,16,16,32,30,9,2,0,0,0,0,0,0,no,1.2569990000000006,0.22149093021567912,6
9491,Evan Mcgrath,18,CAN,72,187,C,36,75,16,37,53,32,4,5,2,1,3,2,-4,0,no,0.5226360000000007,0.37223605560038109,6
23857,Michal Sersen,19,EURO,74,203,D,43,45,7,18,25,30,20,9,1,5,6,6,-4,0,no,1.3677750000000006,0.20297956652250868,6
11326,Trevor Kell,18,CAN,72,183,R,150,62,9,14,23,48,15,15,7,8,15,14,15,0,no,0.765954,0.31735498648225918,6
9228,Petr Pohl,18,EURO,71,190,R,58,70,23,27,50,16,11,8,0,2,2,2,-1,0,no,1.5158420000000004,0.18007462229979018,6
9620,Roman Psurny,18,EURO,73,187,C,53,80,27,41,68,140,8,5,0,0,0,2,0,0,no,1.8149710000000008,0.14003840799323211,6
4130,Pasi Salonen,19,EURO,71,194,L,126,36,12,10,22,60,5,9,4,4,8,8,8,0,no,2.268976000000001,0.093725155388226816,6
14182,Jim Mckenzie,20,USA,73,209,R,104,59,26,38,64,168,13,0,0,0,0,0,0,0,no,1.0611960000000003,0.25708096389194218,6
9245,Juraj Gracik,18,EURO,75,194,L,26,34,18,8,26,12,1,0,0,0,0,0,0,0,no,2.063628000000001,0.11268257368065181,6
15308,Chris Zarb,19,USA,76,196,D,37,43,4,20,24,78,23,11,0,4,4,17,7,0,no,0.756445,0.31941859230250941,6
11351,Gino Pisellini,18,USA,72,209,R,112,68,15,15,30,214,4,9,0,3,3,23,-1,0,no,0.6215320000000011,0.34943310217969276,6
1290,Richard Demen Willaume,18,EURO,75,223,D,73,61,11,9,20,70,1,12,1,3,4,10,0,0,no,1.2663440000000006,0.21988374132648919,6
9603,Dmitri Vorobyov,19,EURO,74,243,D,29,33,2,1,3,16,3,4,0,0,0,4,0,0,no,1.5883470000000006,0.16961658956594297,6
12039,Brandon Elliott,20,CAN,76,227,D,0,55,7,19,26,237,1,13,0,0,0,32,2,0,no,0.540028,0.36818106877431556,6
12166,Jean-Claude Sawyer,18,CAN,75,194,D,163,56,5,13,18,48,14,2,0,0,0,2,-2,0,no,0.6990340000000002,0.33202643725325104,6
11324,Tyler Haskins,18,USA,73,194,C,46,63,18,27,45,32,18,18,5,4,9,10,-1,0,no,0.5887280000000003,0.35692676336423129,6
11694,Moises Gutierrez,18,USA,76,227,R,166,71,7,12,19,107,3,5,1,0,1,6,1,0,no,0.742784000000001,0.32239565984109575,6
9655,Peter Guggisberg,19,EURO,71,192,R,42,44,14,11,25,0,3,6,0,0,0,4,0,0,no,2.141084000000001,0.10516733368522453,6
12131,Kevin Cormier,18,CAN,75,236,L,0,43,3,2,5,240,1,0,0,0,0,0,0,0,no,1.1877500000000003,0.23366158797078165,6
9252,Ladislav Scurko,18,EURO,73,216,C,38,75,23,32,55,124,6,8,6,3,9,10,0,0,no,1.2066410000000005,0.2302959268503123,6
11601,Aaron Boogaard,18,CAN,75,220,R,0,35,3,2,5,57,1,6,0,0,0,8,0,0,no,0.9462190000000004,0.27964584695825684,6
11308,Max Gordichuk,18,CAN,78,216,D,70,70,0,8,8,54,8,5,0,1,1,6,1,0,no,0.321034000000001,0.42042377481728638,6
9619,Jaroslav Mrazek,18,EURO,75,220,D,85,55,3,7,10,52,5,1,0,0,0,0,0,0,no,1.5948670000000011,0.16870024555883831,6
1255,Fred Wikner,18,EURO,73,198,R,70,58,12,15,27,101,1,9,2,2,4,8,0,0,no,1.8996400000000009,0.13014922468224313,6
13482,Kevin Schaeffer,20,USA,73,201,D,129,38,5,12,17,20,7,0,0,0,0,0,0,0,no,1.195885,0.23220806086811674,6
51401,Justin Vienneau,18,CAN,76,216,D,139,53,0,7,7,129,4,11,0,1,1,19,7,0,no,0.7360200000000003,0.32387507255011322,6
18026,Matt Schneider,19,CAN,79,212,C,0,69,11,12,23,53,2,11,3,2,5,4,0,0,no,0.7475710000000003,0.32135079795453686,6
11237,Ryan Pottruff,18,CAN,72,225,D,211,51,3,5,8,48,9,15,0,0,0,6,0,0,no,0.7453990000000001,0.32182466109228136,6
18025,Mike Curry,20,USA,75,198,R,0,60,20,20,40,119,4,7,2,5,7,16,3,0,no,0.7356750000000014,0.32395062524360557,6
13659,Stanislav Balan,18,EURO,74,176,C,48,80,25,39,64,128,5,5,2,0,2,31,0,0,no,1.2332850000000017,0.22560699111676996,6
12248,Sergei Kukushkin,19,EURO,75,194,L,0,59,7,15,22,44,1,10,0,0,0,6,0,0,no,2.0662490000000013,0.11242077835565838,6
18024,Maxim Semyonov,20,EURO,72,181,D,0,63,2,6,8,79,9,6,0,0,0,0,1,0,no,2.3247230000000005,0.089096005917361873,6
9492,Eric Hunter,20,CAN,73,194,C,235,71,40,32,72,125,11,5,3,1,4,10,0,0,no,0.7504020000000006,0.32073371334720591,6
14518,Matt Christie,19,CAN,70,185,C,109,41,21,14,35,22,4,0,0,0,0,0,0,0,no,1.321783,0.21052180169460183,6
11534,Tyler Spurgeon,18,CAN,71,190,C,0,49,8,16,24,24,7,17,4,5,9,9,6,0,no,0.9865720000000003,0.27158970332093763,6
12026,Justin Keller,18,CAN,71,192,L,132,72,25,21,46,44,16,17,4,5,9,18,5,0,no,0.21683900000000167,0.44600166404394509,6
17616,Matt Mcilvane,19,USA,72,207,C,171,59,22,24,46,53,6,3,1,2,3,0,1,0,no,0.9703980000000002,0.2748011794760849,6
9481,David Schulz,18,CAN,75,198,D,93,76,3,14,17,83,14,5,0,0,0,2,-4,0,no,0.4931750000000004,0.37914590453469887,6
14326,Dylan Hunter,19,CAN,71,196,L,0,64,26,53,79,47,35,15,4,10,14,10,-2,0,no,-0.3384069999999991,0.58380351236746586,6
18017,Jonathan Boutin,20,CAN,73,194,R,0,70,31,29,60,76,18,11,2,2,4,19,2,0,no,0.3246970000000006,0.41953148139942975,6
9248,Marek Zagrapan,19,EURO,72,205,C,23,63,33,52,85,56,7,17,11,6,17,28,2,0,no,0.7112290000000014,0.3293273330115804,6
12386,Chad Denny,18,CAN,74,209,D,51,53,8,18,26,98,9,8,2,2,4,14,3,0,no,0.3834520000000015,0.40529458717677747,6
12388,Chris Durand,18,CAN,74,205,C,28,66,18,34,52,76,30,12,0,1,1,14,-6,0,no,0.18697300000000078,0.45339245002151568,6
9196,Dan Bertram,18,CAN,70,183,R,36,44,13,8,21,66,1,0,0,0,0,0,0,0,no,1.2823069999999999,0.2171577770340756,6
12635,Joe Barnes,19,CAN,75,212,C,90,72,30,32,62,73,11,4,0,1,1,0,-2,0,no,0.48189200000000054,0.3818054566236988,6
11670,Gord Baldwin,18,CAN,77,198,D,241,66,3,8,11,73,13,13,2,2,4,8,2,0,no,0.7349400000000006,0.32411161593192722,6
10698,Dan Ryder,18,CAN,71,194,C,40,68,29,53,82,55,27,14,9,3,12,10,-2,0,no,0.012996000000001187,0.49675104572782369,6
11252,Dalyn Flatt,19,CAN,75,214,D,67,72,1,18,19,237,36,4,0,0,0,12,-3,0,no,0.46341900000000075,0.38617505609295355,6
9363,Chris Lawrence,18,CAN,76,203,R,38,74,12,40,52,61,17,7,3,3,6,4,1,0,no,0.21189300000000008,0.44722406637889578,6
11674,Kyle Bailey,19,CAN,74,192,C,152,67,11,22,33,116,1,7,0,2,2,11,0,0,no,1.0304180000000005,0.26300307417345814,6
12486,Mathieu Aubin,19,CAN,75,190,C,54,49,19,26,45,24,10,8,3,6,9,6,3,0,no,0.7291190000000011,0.32538808656894797,6
9247,Stanislav Lascek,19,EURO,73,194,R,0,59,19,73,92,46,1,17,4,18,22,26,-5,0,no,0.11133000000000133,0.47219621160367131,6
4120,Johan Ryno,19,EURO,77,216,C,0,35,21,18,39,14,19,0,0,0,0,0,0,0,no,1.8212950000000003,0.13927855577799317,6
1288,Patrik Hersley,19,EURO,75,212,D,0,47,9,16,25,116,1,3,2,1,3,6,0,0,no,1.7183720000000002,0.1520809792021271,6
11234,Trevor Koverko,18,CAN,72,205,D,101,66,1,12,13,83,17,8,0,2,2,2,1,0,no,0.6167080000000005,0.35053053519036248,6
11645,Jeff May,18,CAN,74,201,D,53,67,3,19,22,66,2,17,2,3,5,13,5,0,no,0.5112170000000009,0.37490827568366442,6
12428,Josh Beaulieu,18,CAN,73,181,L,98,65,9,13,22,159,32,13,2,3,5,13,4,0,no,0.9533639999999999,0.27820879788808667,6
11593,Wacey Rabbit,19,CAN,70,181,C,62,70,22,45,67,70,23,4,1,2,3,0,0,0,no,0.7356790000000003,0.3239497492177521,6
4418,Risto Korhonen,19,EURO,75,201,D,23,42,5,13,18,83,12,5,1,1,2,2,-7,0,no,1.8149250000000003,0.14004394775696477,6
8640,Marek Kvapil,20,EURO,71,192,L,0,75,35,47,82,22,8,0,0,0,0,0,0,0,no,1.3988700000000012,0.19799548660734331,6
10459,Sean Zimmerman,18,USA,74,201,D,124,71,2,14,16,36,4,0,0,0,0,0,0,0,no,0.6574800000000003,0.34130592157387413,6
2046,Johan Dahlberg,18,EURO,74,203,L,28,60,15,5,20,135,1,4,0,0,0,4,0,0,no,2.0216130000000008,0.11695230621392128,6
6424,Juho Mielonen,18,EURO,75,198,D,27,45,4,10,14,36,16,9,0,1,1,6,0,0,no,1.7386300000000012,0.14948703360548957,6
12429,Ryan Mcginnis,18,USA,73,196,D,168,66,0,6,6,93,1,4,0,1,1,2,0,0,no,1.0266720000000003,0.26372981490160713,6
15679,Dmitri Megalinsky,20,EURO,75,251,D,0,37,6,13,19,88,4,0,0,0,0,0,0,0,no,1.619438,0.16528239144280824,6
14873,Joe Charlebois,19,USA,73,209,D,0,59,1,24,25,146,22,7,1,1,2,6,5,0,no,0.8749530000000003,0.29422473192593129,6
9380,Kyle Lawson,18,USA,71,207,D,188,60,7,25,32,8,3,0,0,0,0,0,0,0,no,0.5751470000000005,0.36005003170656219,6
10476,David Kuchejda,18,EURO,70,196,R,0,50,15,30,45,148,20,2,1,1,2,2,0,0,no,1.915465,0.12836813174724718,6
18007,Josh Meyers,20,USA,75,190,D,0,57,8,24,32,92,16,13,1,9,10,18,2,0,no,0.4003880000000007,0.40121912228874718,6
12426,Myles Stoesz,18,CAN,74,214,L,0,67,1,8,9,238,1,0,0,0,0,0,0,0,no,1.1484070000000006,0.24078017128125276,6
15595,Luciano Aquino,20,CAN,69,198,C,0,65,25,46,71,80,10,6,5,4,9,9,1,0,no,0.42093700000000045,0.39629255602006447,6
11616,Bretton Stamler,18,CAN,73,207,D,85,72,4,9,13,106,4,1,0,0,0,0,0,0,no,0.6445830000000001,0.34421128203423279,6
11430,Brock Bradford,18,CAN,69,168,C,184,60,24,33,57,16,10,5,0,1,1,0,-2,0,no,1.0268220000000003,0.26370068947393721,6
14862,Zach Bearson,18,USA,74,185,R,129,51,18,18,36,56,4,5,0,1,1,2,-2,0,no,1.1464680000000005,0.24113480847134991,6
9323,Mike Ratchuk,18,USA,70,190,D,81,61,12,21,33,60,4,0,0,0,0,0,0,0,no,0.8011869999999999,0.30977166533632255,6
11059,Riley Holzapfel,18,CAN,72,190,C,37,64,19,38,57,46,35,22,7,9,16,20,12,0,no,0.1661949999999997,0.45854662065423935,6
12266,Joey Ryan,19,USA,73,190,D,31,61,6,18,24,202,4,23,2,8,10,29,13,0,no,0.9058310000000003,0.28785370058961818,6
12267,Simon Danis-Pepin,18,CAN,79,207,D,61,25,0,5,5,14,4,0,0,0,0,0,0,0,no,0.9439470000000001,0.28010375688675232,6
3778,Dick Axelsson,19,EURO,74,198,L,0,51,36,17,53,167,27,0,0,0,0,0,0,0,no,1.9321280000000012,0.12651522973927043,6
11658,Brady Calla,18,CAN,72,190,R,28,66,8,25,33,52,7,11,1,2,3,4,0,0,no,0.7852640000000006,0.31318648396814514,6
14868,Michael Forney,18,USA,74,185,L,39,28,24,37,61,28,3,0,0,0,0,0,0,0,no,1.099986000000001,0.24974251759238655,6
9321,Mike Carman,18,USA,72,181,C,63,83,31,47,78,136,7,0,0,0,0,0,0,0,no,0.8138810000000011,0.30706409530584339,6
10676,John De Gray,18,CAN,76,216,D,68,68,0,10,10,103,10,11,0,0,0,8,-6,0,no,0.41407299999999975,0.39793589544994951,6
12270,Ryan Hillier,18,CAN,72,179,L,23,68,19,38,57,76,11,11,2,2,4,12,-1,0,no,0.46737700000000115,0.3852372601267201,6
11250,Aaron Snow,18,CAN,72,198,L,79,68,30,38,68,107,11,11,4,4,8,22,-5,0,no,-0.20274599999999976,0.55051358439658693,6
12272,Ryan Turek,19,USA,71,185,D,69,52,17,11,28,71,2,5,1,1,2,2,0,0,no,1.1127930000000006,0.24735055378178739,6
7452,Joonas Lehtivuori,18,EURO,72,176,D,32,69,11,25,36,56,12,9,1,4,5,8,0,0,no,1.4216470000000012,0.19440351579067947,6
9318,Kevin Montgomery,18,USA,73,190,D,45,65,6,16,22,76,5,0,0,0,0,0,0,0,no,0.8472800000000003,0.30000375069471036,6
9292,Tomas Marcinko,18,EURO,76,212,C,26,64,31,25,56,62,48,12,2,3,5,10,2,0,no,1.0880850000000006,0.25197905687383654,6
9343,Hugo Carpentier,18,CAN,74,201,C,95,77,31,39,70,68,16,5,1,2,3,4,-3,0,no,0.17181300000000116,0.45715210295819386,6
12119,Pierre-Luc Lessard,18,CAN,72,179,D,67,55,7,25,32,38,7,17,2,10,12,12,3,0,no,0.34227300000000077,0.41525744406645182,6
12277,Luke Lynes,19,USA,73,216,C,48,65,34,28,62,61,10,11,2,6,8,10,-6,0,no,0.09303599999999995,0.4767577623964106,6
11106,Bobby Hughes,19,CAN,71,181,C,25,56,35,40,75,47,9,6,1,1,2,4,-4,0,no,0.7159430000000008,0.32828698680637713,6
10657,Maxime Lacroix,19,EURO,72,194,C,222,70,25,22,47,79,29,23,7,5,12,21,9,0,no,1.6650700000000005,0.15908258321876387,6
8393,Robert Nyholm,18,EURO,73,196,R,27,68,25,18,43,58,2,7,4,3,7,4,0,0,no,1.4913340000000006,0.18372158574145211,6
12283,Cody Wild,19,USA,73,183,D,115,36,6,15,21,24,4,0,0,0,0,0,0,0,no,1.3007970000000004,0.21403091371977526,6
8394,Max Warn,18,EURO,74,207,L,73,52,14,20,34,69,8,7,4,2,6,6,0,0,no,1.6226400000000005,0.16484110365667934,6
11669,Jordan Bendfeld,20,CAN,75,245,D,0,72,6,19,25,160,8,5,0,2,2,2,-1,0,no,0.29355200000000053,0.42713450189560398,6
9335,Stefan Chaput,18,CAN,72,192,C,113,76,19,30,49,46,12,6,0,1,1,4,-2,0,no,0.5625710000000012,0.36295278887748716,6
8418,Peter Aston,20,CAN,73,205,D,227,65,16,36,52,31,16,7,2,1,3,2,-5,0,no,0.376585,0.40695081687004003,6
11640,Jesse Dudas,18,EURO,74,216,D,53,24,0,11,11,27,2,0,0,0,0,0,0,0,no,1.9056910000000007,0.12946572027351644,6
8067,Jonas Enlund,19,EURO,72,198,L,44,41,25,19,44,14,23,0,0,0,0,0,0,0,no,1.7978420000000004,0.14211395990251222,6
9316,Ryan Flynn,18,USA,75,209,R,77,65,18,18,36,81,2,0,0,0,0,0,0,0,no,0.7949020000000009,0.31111708531221127,6
11439,Nick Dodge,20,CAN,70,176,R,0,38,16,25,41,72,11,0,0,0,0,0,0,0,no,1.4424990000000002,0.19115866236703175,6
3679,Alexander Hellstrom,19,EURO,75,214,D,113,54,2,4,6,81,3,6,0,3,3,4,0,0,no,1.7741330000000002,0.14502910264477317,6
12232,Denis Kazionov,19,EURO,74,214,L,23,57,4,13,17,46,1,3,0,0,0,0,-1,0,no,1.9075270000000004,0.1292589358251606,6
10909,Jay Barriball,19,USA,69,170,L,0,33,33,45,78,2,8,5,2,1,3,0,0,0,no,1.0963550000000006,0.25042348042484636,6
12258,Kyell Henegan,19,CAN,75,205,D,192,68,3,4,7,200,11,10,0,1,1,38,0,0,no,0.3573870000000013,0.41159224639874725,6
12256,Justin Krueger,20,EURO,75,216,D,0,71,7,18,25,33,3,0,0,0,0,0,0,0,no,1.4638090000000006,0.18788543978067845,6
11470,Patrick White,18,USA,73,190,C,23,36,22,28,50,26,10,0,0,0,0,0,0,0,no,1.1199729999999999,0.24601629180815848,6
11695,Taylor Ellington,19,CAN,74,209,D,39,60,5,8,13,65,5,6,1,0,1,2,-5,0,no,0.6435150000000012,0.34445240163623853,6
11459,Theo Ruth,18,USA,72,205,D,32,55,8,18,26,78,7,0,0,0,0,0,0,0,no,0.7381510000000004,0.3234086014024643,6
12516,Drew Schiestel,18,CAN,73,198,D,124,66,6,15,21,40,13,5,0,6,6,2,3,0,no,0.3316380000000008,0.41784212598250414,6
9301,Ruslan Bashkirov,18,EURO,72,198,L,35,64,30,37,67,117,11,0,0,0,0,0,0,0,no,1.5857170000000003,0.16998733858871828,6
12113,Dale Mitchell,18,CAN,69,205,R,45,67,43,37,80,81,3,9,1,4,5,12,-7,0,no,-0.1813249999999991,0.54520745408539262,6
12522,Jason Gregoire,18,CAN,71,190,L,145,32,16,20,36,10,28,4,4,0,4,2,-4,0,no,0.8201680000000008,0.30572799931869604,6
12526,Phil Desimone,20,USA,72,194,C,0,60,26,47,73,60,13,7,6,6,12,2,4,0,no,0.6836210000000004,0.33545361267303703,6
12527,Brett Sonne,18,CAN,72,201,C,94,71,21,9,30,65,3,18,5,1,6,22,-2,0,no,0.46187999999999996,0.38653993047300572,6
11468,Justin Vaive,18,USA,76,209,L,184,56,11,9,20,71,1,0,0,0,0,0,0,0,no,1.0456370000000001,0.26006379629304266,6
11464,Matt Rust,18,USA,69,194,C,167,55,14,19,33,83,3,0,0,0,0,0,0,0,no,1.3066070000000005,0.21305516967351876,6
11058,Mitch Fadden,19,CAN,72,201,C,51,71,36,48,84,54,9,0,0,0,0,0,0,0,no,0.41802200000000067,0.39699016491135031,6
12538,Brett Bruneteau,18,USA,71,194,C,0,55,12,28,40,55,10,5,0,1,1,6,-1,0,no,0.8957430000000007,0.28992609716019002,6
13812,Brett Leffler,18,CAN,72,198,R,117,69,13,13,26,114,5,10,2,0,2,14,-5,0,no,0.6550620000000005,0.34184973552858916,6
11103,Ondrej Roman,18,EURO,71,185,C,160,86,9,57,66,44,2,6,1,4,5,0,0,0,no,1.5335150000000008,0.1774799813060739,6
17842,Joshua Turnbull,19,USA,70,172,C,207,60,25,29,54,66,18,9,3,1,4,12,0,0,no,1.1219490000000005,0.24564994305015184,6
14390,Andrew Conboy,19,USA,75,190,L,149,56,25,25,50,105,17,0,0,0,0,0,0,0,no,1.104654,0.24886889102441831,6
12162,Charles-Antoine Messier,19,CAN,71,165,C,83,69,27,21,48,67,15,11,0,3,3,14,1,0,no,0.9002970000000016,0.28898946760780081,6
14607,Brett Morrison,20,CAN,70,179,C,0,64,35,55,90,76,12,7,8,8,16,10,0,0,no,0.1835550000000002,0.45423965936367899,6
2020,Patrik Zackrisson,20,EURO,71,192,C,71,52,22,21,43,60,18,0,0,0,0,0,0,0,no,2.1933000000000002,0.10035376686035198,6
12176,Blake Kessel,18,USA,74,209,D,99,59,11,27,38,38,12,9,1,5,6,8,0,0,no,0.16010200000000047,0.46005977805380971,6
13633,Robert Dietrich,21,EURO,70,172,D,0,58,5,21,26,30,6,9,2,4,6,22,3,0,no,1.699852000000001,0.15448459572260256,6
14011,Justin Taylor,18,CAN,71,181,C,0,68,26,44,70,54,4,16,4,6,10,17,7,0,no,0.3669010000000009,0.40929006092506875,6
11467,C.J. Severyn,18,USA,73,185,L,105,55,8,11,19,54,3,0,0,0,0,0,0,0,no,1.2478650000000002,0.22306993633821531,6
11662,Jordan Knackstedt,19,CAN,75,201,R,98,72,23,33,56,98,19,0,0,0,0,0,0,0,no,0.5969410000000006,0.35504385618599482,6
3415,Johan Alcen,19,EURO,74,194,L,164,68,19,33,52,62,14,5,1,1,2,0,0,0,no,1.7852510000000008,0.14365595224813793,6
15034,Michael Ward,18,CAN,74,181,D,156,58,0,7,7,39,7,11,0,1,1,16,1,0,no,0.7913670000000015,0.31187522340180712,6
13603,Dan Gendur,20,CAN,71,205,R,0,61,22,27,49,62,20,12,4,4,8,8,-4,0,no,0.3625499999999999,0.41034242330708975,6
17517,Corey Trivino,18,CAN,73,190,C,46,46,23,53,76,24,6,0,0,0,0,0,0,0,no,0.7304609999999999,0.32509357229429858,6
11102,Mitch Wahl,18,USA,72,205,C,37,67,20,53,73,63,33,21,6,8,14,20,6,0,no,-0.060828999999998856,0.515202562620378,6
17504,Danny Kristo,18,USA,72,194,R,40,64,25,21,46,53,7,0,0,0,0,0,0,0,no,0.7737210000000003,0.31567472946212932,6
19041,Eric Mestery,18,CAN,76,194,D,63,71,2,14,16,65,9,16,2,1,3,10,0,0,no,0.5925180000000001,0.35605731697460202,6
17501,Robbie Czarnik,18,USA,72,190,C,116,64,22,25,47,52,12,0,0,0,0,0,0,0,no,0.9500280000000006,0.27887919098581454,6
12401,Danick Paquette,18,CAN,72,207,R,41,63,29,13,42,213,8,5,1,2,3,30,-1,0,no,0.1736590000000002,0.45669402847014456,6
14091,James Livingston,18,CAN,73,192,R,42,68,21,23,44,135,10,14,2,3,5,14,-1,0,no,0.5641400000000001,0.36259008580371749,6
18598,Adam Comrie,18,USA,76,220,D,81,58,10,18,28,90,17,4,0,0,0,4,-7,0,no,0.3239849999999998,0.41970488099685938,6
18596,Corey Fienhage,18,USA,75,216,D,61,48,9,12,21,88,5,2,0,0,0,0,0,0,no,0.8101640000000003,0.30785554939341642,6
15531,Steve Quailer,19,USA,76,209,R,127,60,19,30,49,55,16,4,1,2,3,4,2,0,no,0.6520680000000008,0.34252366968483611,6
19054,Ian Schultz,18,CAN,74,216,R,94,67,15,15,30,128,10,16,2,7,9,19,5,0,no,0.2638610000000014,0.43441482685894772,6
19047,Geordie Wudrick,18,CAN,75,223,L,69,66,20,24,44,72,10,12,5,2,7,6,4,0,no,0.3117480000000007,0.42268812933917999,6
18120,Scott Winkler,18,EURO,75,212,R,132,75,42,57,99,40,6,0,0,0,0,0,0,0,no,0.967245,0.27542997258475332,6
15519,Max Nicastro,18,USA,74,190,D,117,58,6,14,20,78,7,7,1,2,3,12,2,0,no,0.751814,0.32042616784441091,6
19048,Samuel Groulx,18,CAN,74,194,D,161,70,5,20,25,100,5,11,0,3,3,14,0,0,no,0.45933200000000146,0.38714430398670796,6
11465,Vinny Saponari,18,USA,72,196,R,122,65,13,29,42,82,14,0,0,0,0,0,0,0,no,0.8819440000000001,0.29277509637488502,6
14504,Colin Long,19,USA,71,190,C,0,72,31,69,100,41,22,7,2,10,12,6,-1,0,no,-0.18609099999999992,0.54638895694335976,6
19181,Steven Delisle,18,CAN,78,234,D,62,70,6,23,29,89,8,19,0,10,10,16,0,0,no,-0.4354979999999999,0.60718577299242515,6
13497,Kelsey Tessier,18,CAN,69,179,C,33,68,36,45,81,73,19,11,8,7,15,10,0,0,no,0.07059100000000036,0.48235957470954166,6
19044,Matt Delahey,19,CAN,73,212,D,50,68,3,16,19,68,7,6,0,3,3,6,-9,0,no,0.15727000000000008,0.4607633394971124,6
